"_id",addTurbine,changedPower,changedSimSpeed,changedWind,correctPower,powerStats.correct,powerStats.medianTimeOnTask,powerStats.over,powerStats.under,repairedTurbine,turbineOnOff,userId
5a00fcaa3a1babbf737c20aa,true,false,false,false,,,,,,false,false,1648578197.1493813356
5a00fcaa3a1babbf737c20ab,true,false,false,false,,,,,,false,false,1651464921.1493824836
5a00fcaa3a1babbf737c20ac,false,false,false,false,,,,,,false,false,1700538130.1493813472
5a00fcaa3a1babbf737c20ad,true,false,false,false,,,,,,false,false,1797417514.1493813418
5a00fcaa3a1babbf737c20ae,false,false,false,false,,,,,,false,false,1812435523.1493815020
5a00fcaa3a1babbf737c20af,true,false,false,false,,,,,,false,false,1857076354.1493811562
5a00fcaa3a1babbf737c20b0,false,false,false,false,,,,,,false,false,2035584545.1493829742
5a00fcaa3a1babbf737c20b1,false,false,false,false,,,,,,false,false,280191096.1493813456
5a00fcaa3a1babbf737c20b2,false,false,false,false,,,,,,false,false,431795465.1493825593
5a00fcaa3a1babbf737c20b3,true,false,false,false,,,,,,false,false,443662198.1493813442
5a00fcaa3a1babbf737c20b4,false,false,false,false,,,,,,false,false,525450005.1493824683
5a00fcaa3a1babbf737c20b5,true,false,false,false,,,,,,false,false,544247378.1493813472
5a00fcaa3a1babbf737c20b6,true,false,false,false,,,,,,false,false,628689887.1493813746
5a00fcaa3a1babbf737c20b7,false,false,false,false,,,,,,false,false,721182863.1493813444
5a00fcaa3a1babbf737c20b8,true,false,false,false,,,,,,false,false,787151326.1493813474
5a00fcaa3a1babbf737c20b9,false,false,false,false,,,,,,false,false,983060875.1493825591
5a00fcaa3a1babbf737c20ba,false,false,false,false,,,,,,false,false,1737903293.1493911322
5a00fcaa3a1babbf737c20bb,false,false,false,false,,,,,,false,false,781384885.1493880005
5a00fcaa3a1babbf737c20bc,false,false,false,false,,,,,,false,false,1086418176.1491378585
5a00fcaa3a1babbf737c20bd,true,false,false,false,,,,,,false,false,2129153646.1494099510
5a00fcaa3a1babbf737c20be,false,false,false,false,,,,,,false,false,947458262.1494319116
5a00fcaa3a1babbf737c20bf,true,false,false,false,,,,,,false,false,1486301273.1494407430
5a00fcaa3a1babbf737c20c0,true,false,false,false,,,,,,false,false,433504826.1494429373
5a00fcaa3a1babbf737c20c1,false,false,false,false,,,,,,false,false,4466796.1494435149
5a00fcaa3a1babbf737c20c2,false,false,false,false,,,,,,false,false,1150234775.1494492333
5a00fcaa3a1babbf737c20c3,true,false,false,false,,,,,,false,false,1228770129.1494608128
5a00fcaa3a1babbf737c20c4,true,false,false,false,,,,,,false,false,1631639682.1494843919
5a00fcaa3a1babbf737c20c5,true,false,false,false,,,,,,false,false,301634721.1494843981
5a00fcaa3a1babbf737c20c6,true,true,true,true,false,,,,,false,true,89ea6356-e71c-44cf-8640-0dc3a463500a
5a00fcaa3a1babbf737c20c7,false,false,false,false,,,,,,false,false,1037296474.1495037466
5a00fcaa3a1babbf737c20c8,false,false,false,false,,,,,,false,false,1473454456.1492992000
5a00fcaa3a1babbf737c20c9,false,false,false,false,,,,,,false,false,1730114459.1495014618
5a00fcaa3a1babbf737c20ca,false,true,true,true,false,,,,,false,false,26622883-6422-462f-91e3-caef979b4a85
5a00fcaa3a1babbf737c20cb,true,true,true,true,false,,,,,false,false,56070254-a3e6-42a6-ad94-7812f8be643f
5a00fcaa3a1babbf737c20cc,true,true,true,true,false,,,,,false,false,e84139e3-f792-495b-a8c8-1048b1ebe55a
5a00fcaa3a1babbf737c20cd,false,false,false,false,,,,,,false,false,330181656.1495208467
5a00fcaa3a1babbf737c20ce,false,false,false,false,,,,,,false,false,516031693.1495447236
5a00fcaa3a1babbf737c20cf,true,false,false,false,,,,,,false,false,1693050209.1495612813
5a00fcaa3a1babbf737c20d0,false,false,false,false,,,,,,false,false,1631915737.1495739798
5a00fcaa3a1babbf737c20d1,false,false,false,false,,,,,,false,false,1120344435.1495789888
5a00fcaa3a1babbf737c20d2,true,false,false,false,,,,,,false,false,428838445.1493132845
5a00fcaa3a1babbf737c20d3,true,true,true,true,false,,,,,false,false,7354e666-8d8a-4be3-8c4b-36de1797cc77
5a00fcaa3a1babbf737c20d4,false,false,false,false,,,,,,false,false,1473454456.1495584000
5a00fcaa3a1babbf737c20d5,false,false,false,false,,,,,,false,false,2108762447.1495958108
5a00fcaa3a1babbf737c20d6,false,false,false,false,,,,,,false,false,1879669760.1496054788
5a00fcaa3a1babbf737c20d7,true,false,false,false,,,,,,false,false,1898366086.1496069330
5a00fcaa3a1babbf737c20d8,true,true,true,true,false,,,,,false,false,282cd8b3-27a6-4b1a-a7d4-e4a4a7840ac3
5a00fcaa3a1babbf737c20d9,true,true,true,true,false,,,,,false,false,2cb5a46b-5d39-4c71-947f-5ef9a8f9975c
5a00fcaa3a1babbf737c20da,false,false,false,false,,,,,,false,false,729325056.1496054282
5a00fcaa3a1babbf737c20db,false,true,true,true,false,,,,,false,false,f173bdbc-3e59-4242-83f1-ddb3100c501a
5a00fcaa3a1babbf737c20dc,true,true,true,true,false,,,,,false,false,2a38740a-f036-47c9-9a87-071929d93e8f
5a00fcaa3a1babbf737c20dd,false,false,false,false,,,,,,false,false,434757250.1496103424
5a00fcaa3a1babbf737c20de,true,false,false,false,,,,,,false,false,1343061321.1496222504
5a00fcaa3a1babbf737c20df,true,false,false,false,,,,,,false,false,1432335858.1496222557
