app_key	app_version	build_nr	device_type	event	event_id	event_value	locale	remote_addr	screen	server_ts	timezone	ts	user-agent	user_id	uuid
68a75926033f70179b19a9ccd135d5ff		3	desktop	gtm.dom			en-US	66.102.8.222	1024x768	1507657567	-18000000	1507657566	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	6e69d8ff-b4eb-63df-4500-96b388c22766	
68a75926033f70179b19a9ccd135d5ff		3	desktop	gtm.load			en-US	66.102.8.220	1024x768	1507657567	-18000000	1507657566	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	6e69d8ff-b4eb-63df-4500-96b388c22766	
68a75926033f70179b19a9ccd135d5ff		3	desktop	gtm.js			en-US	66.102.8.207	1024x768	1507657567	-18000000	1507657566	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	6e69d8ff-b4eb-63df-4500-96b388c22766	
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	launch			de	213.168.78.22	1920x1080	1507638724	7200000	1507638724	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36	dd116a4a-fcec-316c-9e55-f885210a3387	
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	drop	methanol		en-US	160.40.48.156	1536x864	1507725292	10800000	1507725293	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36	c6bf734a-50bb-ac46-7088-9fc22e802797	1953526268.1505385386
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	check	methanol	true	en-US	160.40.48.156	1536x864	1507725305	10800000	1507725306	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36	c6bf734a-50bb-ac46-7088-9fc22e802797	1953526268.1505385386
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	start	stage_3	true	en-US	160.40.48.156	1536x864	1507725305	10800000	1507725306	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36	c6bf734a-50bb-ac46-7088-9fc22e802797	1953526268.1505385386
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	select.molecule	ethanol	true	en-US	160.40.48.156	1536x864	1507725313	10800000	1507725314	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36	c6bf734a-50bb-ac46-7088-9fc22e802797	1953526268.1505385386
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	reset	ethanol	true	en-US	160.40.48.156	1536x864	1507725313	10800000	1507725314	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36	c6bf734a-50bb-ac46-7088-9fc22e802797	1953526268.1505385386
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	start	stage_1	true	en-US	160.40.48.156	1536x864	1507725313	10800000	1507725314	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36	c6bf734a-50bb-ac46-7088-9fc22e802797	1953526268.1505385386
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	launch			en-US	160.40.48.156	1536x864	1507725268	10800000	1507725268	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36	c6bf734a-50bb-ac46-7088-9fc22e802797	
